datedebutmois,localisation,typecomptectb_centrecoutcode,atelierbtid,categoriecode,montantreel
2010-11-01,1660,5-0500,320.0,BMBB,14.99
2010-11-01,1660,5-0500,320.0,CFAA,704.16
2010-11-01,1660,5-0500,320.0,CFAB,416.75
2010-11-01,1660,5-0500,320.0,CFBA,529.6
2010-11-01,1660,5-0500,320.0,CGAB,410.4
2010-11-01,1660,5-0500,340.0,2ECX,430.0
2010-11-01,1660,5-0500,340.0,3BAD,975.32
2010-11-01,1660,5-0500,340.0,GAFJ,2036.56
2010-11-01,1660,5-0500,350.0,2ECX,75.97
2010-11-01,1660,5-0500,350.0,RCCX,0.0
2010-11-01,1660,5-0500,520.0,DAAJ,77.13
2010-11-01,1660,5-0500,530.0,6GBB,837.3
2010-11-01,1660,5-0500,530.0,AAAA,81.94
2010-11-01,1660,5-0500,530.0,ADAA,27.3
2010-11-01,1660,5-0500,530.0,BAAA,16.54
2010-11-01,1660,5-0500,530.0,BGAA,46.34
2010-11-01,1660,5-0500,530.0,BMBD,41.79
2010-11-01,1660,5-0500,530.0,BMEJ,561.95
2010-11-01,1660,5-0500,530.0,BSAB,324.24
2010-11-01,1660,5-0500,530.0,BUAA,461.25
2010-11-01,1660,5-0500,530.0,CEAA,361.13
2010-11-01,1660,5-0500,530.0,CFAA,1366.77
2010-11-01,1660,5-0500,530.0,CFBA,608.79
2010-11-01,1660,5-0500,530.0,CGAB,1826.99
2010-11-01,1660,5-0500,620.0,BEAA,103.21
2010-11-01,1660,5-0500,650.0,DHFP,31.8
2010-11-01,1660,5-0500,720.0,BAAA,196.28
2010-11-01,1660,5-0500,720.0,CFAA,560.4
2010-11-01,1660,5-0500,730.0,AAAA,2626.83
2010-11-01,1660,5-0500,730.0,AHAB,230.15
2010-11-01,1660,5-0500,730.0,BAAA,1018.22
2010-11-01,1660,5-0500,730.0,BBAA,340.18
2010-11-01,1660,5-0500,730.0,BCAA,394.14
2010-11-01,1660,5-0500,730.0,BHAC,306.62
2010-11-01,1660,5-0500,730.0,BLDX,2088.35
2010-11-01,1660,5-0500,730.0,BQBB,1083.68
2010-11-01,1660,5-0500,730.0,BQEX,3375.89
2010-11-01,1660,5-0500,730.0,CFAA,7909.57
2010-11-01,1660,5-0500,730.0,CGAB,5792.75
2010-11-01,1660,5-0500,730.0,DBDM,198.6
2010-11-01,1660,5-0500,920.0,CGAB,472.68
2010-11-01,1660,5-0500,920.0,GBBD,322.18
2010-11-01,1660,5-0500,950.0,CGAB,361.78
2010-11-01,1660,5-0500,1060.0,GBBD,1031.8
2010-11-01,1660,5-0500,1120.0,6PBX,57.46
2010-11-01,1660,5-0500,1120.0,ABAA,102.0
2010-11-01,1660,5-0500,1120.0,ACAA,10.0
2010-11-01,1660,5-0500,1120.0,BAAA,214.7
2010-11-01,1660,5-0500,1120.0,BSAB,946.32
2010-11-01,1660,5-0500,1120.0,CGAB,50.0
2010-11-01,1660,5-0500,1220.0,2ACA,2036.06
2010-11-01,1660,5-0500,1220.0,2ACX,963.37
2010-11-01,1660,5-0500,1220.0,ADAA,25.49
2010-11-01,1660,5-0500,1220.0,BAAA,12.02
2010-11-01,1660,5-0500,1220.0,BLDX,224.85
2010-11-01,1660,5-0500,1220.0,BQBB,74.29
2010-11-01,1660,5-0500,1220.0,BQEX,99.95
2010-11-01,1660,5-0500,1220.0,CFAA,278.53
2010-11-01,1660,5-0500,1220.0,DCAC,53.76
2010-11-01,1660,5-0500,1230.0,CFAA,12.0
2010-11-01,1660,5-0500,1240.0,2ACX,86.25
2010-11-01,1660,5-0500,1240.0,2CAE,12.0
2010-11-01,1660,5-0500,1250.0,CGAB,442.0
2010-11-01,1660,5-0500,1250.0,CUFB,0.0
2010-11-01,1660,5-0500,1270.0,ALAB,36.33
2010-11-01,1660,5-0500,1270.0,CGAD,32.83
2010-11-01,1660,5-0500,1270.0,DYDM,12.0
2010-11-01,1660,5-0500,1275.0,DCAC,61.98
2010-11-01,1660,5-0500,1290.0,GBBD,525.33
2010-11-01,1660,5-0500,1340.0,AAAA,423.7
2010-11-01,1660,5-0500,1340.0,BLDX,2139.13
2010-11-01,1660,5-0500,1340.0,BQBC,4.0
2010-11-01,1660,5-0500,1340.0,FCAF,48.0
2010-11-01,1660,5-0500,1380.0,CFAA,0.0
2010-11-01,1660,5-0500,1420.0,DPAC,0.0
2010-11-01,1660,5-0500,1440.0,BAAA,238.56
2010-11-01,1660,5-0500,1440.0,BQBC,15.4
2010-11-01,1660,5-0500,1460.0,CFAA,189.35
2010-11-01,1660,5-0500,1460.0,CGDD,330.0
2010-11-01,1660,5-0500,1460.0,GBBF,582.35
2010-11-01,1660,5-0500,1520.0,GFBE,556.22
2010-11-01,1660,5-0500,1530.0,DBDM,40.32
2010-11-01,1660,5-0500,1530.0,GBBF,606.02
2010-11-01,1660,5-0500,1720.0,3BBD,73.05
2010-11-01,1660,5-0500,1720.0,DBDM,0.0
2010-11-01,1660,5-0500,1720.0,DDAC,100.0
2010-11-01,1660,5-0500,1720.0,DJAE,546.9
2010-11-01,1660,5-0500,1720.0,EBAC,198.45
2010-11-01,1660,5-0500,1720.0,EBBD,1497.4
2010-11-01,1660,5-0500,1720.0,RFAD,50.0
2010-11-01,1660,5-0500,1740.0,CFAA,200.49
2010-11-01,1660,5-0500,1740.0,CGDD,30.0
2010-11-01,1660,5-1000,230.0,CGAB,1560.0
2010-11-01,1660,5-1000,250.0,CGAB,1050.0
2010-11-01,1660,5-1000,250.0,DQAD,300.0
2010-11-01,1660,5-1000,260.0,DCAC,1631.45
2010-11-01,1660,5-1000,260.0,FCAD,111.95
2010-11-01,1660,5-1000,320.0,BMBB,842.44
2010-11-01,1660,5-1000,320.0,BQBC,120.0
2010-11-01,1660,5-1000,320.0,CGAB,0.0
2010-11-01,1660,5-1000,350.0,ADCA,150.0
2010-11-01,1660,5-1000,350.0,BAAA,689.95
2010-11-01,1660,5-1000,430.0,CGAB,250.0
2010-11-01,1660,5-1000,440.0,CGAB,925.0
2010-11-01,1660,5-1000,520.0,CFAA,1784.0
2010-11-01,1660,5-1000,530.0,BAAA,53.26
2010-11-01,1660,5-1000,620.0,BEAA,1461.54
2010-11-01,1660,5-1000,620.0,SYAX,236.4
2010-11-01,1660,5-1000,650.0,DHFP,31.8
2010-11-01,1660,5-1000,720.0,BAAA,69.94
2010-11-01,1660,5-1000,730.0,AAAA,450.28
2010-11-01,1660,5-1000,730.0,AHAB,30.0
2010-11-01,1660,5-1000,730.0,BLDX,34.09
2010-11-01,1660,5-1000,730.0,BQBB,58.0
2010-11-01,1660,5-1000,730.0,BQEX,410.0
2010-11-01,1660,5-1000,730.0,CFAA,180.0
2010-11-01,1660,5-1000,730.0,CGAB,0.0
2010-11-01,1660,5-1000,730.0,DBDM,125.0
2010-11-01,1660,5-1000,860.0,AQAA,50.0
2010-11-01,1660,5-1000,920.0,CGAB,65.0
2010-11-01,1660,5-1000,940.0,AAAA,154.0
2010-11-01,1660,5-1000,940.0,CGAB,561.0
2010-11-01,1660,5-1000,950.0,CGAB,58.0
2010-11-01,1660,5-1000,970.0,BBAA,440.0
2010-11-01,1660,5-1000,970.0,CFAA,754.0
2010-11-01,1660,5-1000,1050.0,CFAB,1104.5
2010-11-01,1660,5-1000,1220.0,ADAA,479.8
2010-11-01,1660,5-1000,1220.0,CGDD,807.35
2010-11-01,1660,5-1000,1220.0,DCAC,243.5
2010-11-01,1660,5-1000,1220.0,DCAG,0.0
2010-11-01,1660,5-1000,1250.0,CUFB,60.0
2010-11-01,1660,5-1000,1250.0,DJAC,819.61
2010-11-01,1660,5-1000,1270.0,FCAC,225.87
2010-11-01,1660,5-1000,1275.0,CFAA,850.0
2010-11-01,1660,5-1000,1275.0,CGAB,1435.0
2010-11-01,1660,5-1000,1275.0,DCAC,5018.1
2010-11-01,1660,5-1000,1290.0,CGAB,759.78
2010-11-01,1660,5-1000,1340.0,AAAA,44.96
2010-11-01,1660,5-1000,1340.0,BAAA,79.26
2010-11-01,1660,5-1000,1340.0,BQBC,575.0
2010-11-01,1660,5-1000,1360.0,CFAA,375.68
2010-11-01,1660,5-1000,1360.0,MBBD,42.68
2010-11-01,1660,5-1000,1440.0,BQBC,1120.0
2010-11-01,1660,5-1000,1520.0,CFAA,843.86
2010-11-01,1660,5-1000,1520.0,CGAB,1722.59
2010-11-01,1660,5-1000,1520.0,DBDM,520.0
2010-11-01,1660,5-1000,1530.0,CGAB,0.0
2010-11-01,1660,5-1000,1530.0,CGBA,2520.1
2010-11-01,1660,5-1000,1620.0,CFAA,218.8
2010-11-01,1660,5-1000,1720.0,EBAC,92.16
2010-11-01,1660,5-1000,1720.0,EBBD,90.0
2010-11-01,1660,5-1000,1740.0,CGDD,2125.34
2010-11-01,1720,5-0500,1520.0,BAAA,3.0
2010-11-01,1720,5-0500,1530.0,BEAC,2.33
2010-11-01,1720,5-0500,1720.0,2ACB,17.75
2010-11-01,1720,5-0500,1720.0,2ECX,176.96
2010-11-01,1720,5-0500,1720.0,2HAX,56.95
2010-11-01,1720,5-0500,1720.0,2KCB,343.0
2010-11-01,1720,5-0500,1720.0,2KDD,24.44
2010-11-01,1720,5-0500,1720.0,3ABC,0.0
2010-11-01,1720,5-0500,1720.0,3ACD,47.35
2010-11-01,1720,5-0500,1720.0,3BBC,137.02
2010-11-01,1720,5-0500,1720.0,3BBD,286.55
2010-11-01,1720,5-0500,1720.0,3FCA,72.16
2010-11-01,1720,5-0500,1720.0,3FCD,10.7
2010-11-01,1720,5-0500,1720.0,4KAD,20.0
2010-11-01,1720,5-0500,1720.0,5AGC,51.84
2010-11-01,1720,5-0500,1720.0,7EXX,280.02
2010-11-01,1720,5-0500,1720.0,8AXX,209.86
2010-11-01,1720,5-0500,1720.0,8REE,25.0
2010-11-01,1720,5-0500,1720.0,8RFA,245.07
2010-11-01,1720,5-0500,1720.0,8RFX,16.36
2010-11-01,1720,5-0500,1720.0,AAAA,49.26
2010-11-01,1720,5-0500,1720.0,ABAA,525.07
2010-11-01,1720,5-0500,1720.0,AECB,46.67
2010-11-01,1720,5-0500,1720.0,AHAB,62.38
2010-11-01,1720,5-0500,1720.0,BAAA,61.4
2010-11-01,1720,5-0500,1720.0,BBCA,126.87
2010-11-01,1720,5-0500,1720.0,BCAA,49.59
2010-11-01,1720,5-0500,1720.0,BCCA,24.94
2010-11-01,1720,5-0500,1720.0,BEAC,8.91
2010-11-01,1720,5-0500,1720.0,BGAB,56.26
2010-11-01,1720,5-0500,1720.0,BJAE,31.26
2010-11-01,1720,5-0500,1720.0,CBBA,231.94
2010-11-01,1720,5-0500,1720.0,CEAA,238.32
2010-11-01,1720,5-0500,1720.0,CEBA,831.4
2010-11-01,1720,5-0500,1720.0,CFAA,2838.78
2010-11-01,1720,5-0500,1720.0,CFAB,529.55
2010-11-01,1720,5-0500,1720.0,CFBA,594.56
2010-11-01,1720,5-0500,1720.0,CGAB,772.26
2010-11-01,1720,5-0500,1720.0,CGBA,5.0
2010-11-01,1720,5-0500,1720.0,CGBC,77.96
2010-11-01,1720,5-0500,1720.0,CLBA,0.0
2010-11-01,1720,5-0500,1720.0,CMCA,35.46
2010-11-01,1720,5-0500,1720.0,CUFA,56.99
2010-11-01,1720,5-0500,1720.0,DBDM,3096.88
2010-11-01,1720,5-0500,1720.0,DCAC,42.67
2010-11-01,1720,5-0500,1720.0,DCAE,1114.06
2010-11-01,1720,5-0500,1720.0,DCBC,257.39
2010-11-01,1720,5-0500,1720.0,DDAC,1015.92
2010-11-01,1720,5-0500,1720.0,DDAD,37.56
2010-11-01,1720,5-0500,1720.0,DDAG,170.39
2010-11-01,1720,5-0500,1720.0,DGDM,178.21
2010-11-01,1720,5-0500,1720.0,DHFQ,5.66
2010-11-01,1720,5-0500,1720.0,DJAE,1601.5
2010-11-01,1720,5-0500,1720.0,DVDM,2177.23
2010-11-01,1720,5-0500,1720.0,DYDM,2018.31
2010-11-01,1720,5-0500,1720.0,DZDM,958.62
2010-11-01,1720,5-0500,1720.0,EBAC,69.16
2010-11-01,1720,5-0500,1720.0,EBBC,191.09
2010-11-01,1720,5-0500,1720.0,EBBD,242.77
2010-11-01,1720,5-0500,1720.0,EDBB,951.07
2010-11-01,1720,5-0500,1720.0,EDBC,715.94
2010-11-01,1720,5-0500,1720.0,FCAA,1662.86
2010-11-01,1720,5-0500,1720.0,FCAD,1581.17
2010-11-01,1720,5-0500,1720.0,FCAF,11536.04
2010-11-01,1720,5-0500,1720.0,GAAC,169.88
2010-11-01,1720,5-0500,1720.0,GABD,31.76
2010-11-01,1720,5-0500,1720.0,GABE,75.93
2010-11-01,1720,5-0500,1720.0,GBBD,6508.71
2010-11-01,1720,5-0500,1720.0,GCBB,246.16
2010-11-01,1720,5-0500,1720.0,GFBE,350.33
2010-11-01,1720,5-0500,1720.0,JAAA,53.66
2010-11-01,1720,5-0500,1720.0,JAXX,69.94
2010-11-01,1720,5-0500,1720.0,JCAA,238.21
2010-11-01,1720,5-0500,1720.0,JDAA,291.08
2010-11-01,1720,5-0500,1720.0,JDXX,6.58
2010-11-01,1720,5-0500,1720.0,JEXX,33.0
2010-11-01,1720,5-0500,1720.0,KADX,534.94
2010-11-01,1720,5-0500,1720.0,KBAA,23.92
2010-11-01,1720,5-0500,1720.0,MBBB,11.96
2010-11-01,1720,5-0500,1720.0,MBDE,70.41
2010-11-01,1720,5-0500,1720.0,PJCX,79.39
2010-11-01,1720,5-0500,1720.0,RCCK,109.05
2010-11-01,1720,5-0500,1720.0,RCCX,64.96
2010-11-01,1720,5-0500,1720.0,RDXB,0.78
2010-11-01,1720,5-0500,1720.0,VGEF,38.62
2010-11-01,1720,5-0500,1720.0,VHXX,25.0
2010-11-01,1720,5-0500,1720.0,WCXX,9.7
2010-11-01,1720,5-0500,1720.0,WKXX,10.0
2010-11-01,1720,5-0500,1720.0,YEXX,226.27
2010-11-01,1720,5-0500,1720.0,YEYY,340.21
2010-11-01,1720,5-0500,1720.0,YQ01,22.6
2010-11-01,1720,5-0500,1730.0,AAAA,21.6
2010-11-01,1720,5-1000,1720.0,3BBD,345.45
2010-11-01,1720,5-1000,1720.0,6GAX,80.0
2010-11-01,1720,5-1000,1720.0,ABAA,56.54
2010-11-01,1720,5-1000,1720.0,AHAB,54.95
2010-11-01,1720,5-1000,1720.0,BBCA,2048.61
2010-11-01,1720,5-1000,1720.0,BGAB,652.41
2010-11-01,1720,5-1000,1720.0,CBBA,54.95
2010-11-01,1720,5-1000,1720.0,CEBA,54.95
2010-11-01,1720,5-1000,1720.0,CFAA,224.9
2010-11-01,1720,5-1000,1720.0,CGBB,536.41
2010-11-01,1720,5-1000,1720.0,CJBA,214.8
2010-11-01,1720,5-1000,1720.0,CUFA,52.44
2010-11-01,1720,5-1000,1720.0,CXAA,45.0
2010-11-01,1720,5-1000,1720.0,DBDM,884.7
2010-11-01,1720,5-1000,1720.0,DCAC,672.0
2010-11-01,1720,5-1000,1720.0,DCAE,185.6
2010-11-01,1720,5-1000,1720.0,DCBC,76.0
2010-11-01,1720,5-1000,1720.0,DDAC,37.9
2010-11-01,1720,5-1000,1720.0,DDAD,37.9
2010-11-01,1720,5-1000,1720.0,DGDM,60.0
2010-11-01,1720,5-1000,1720.0,DJAE,852.6
2010-11-01,1720,5-1000,1720.0,DVDM,184.0
2010-11-01,1720,5-1000,1720.0,DYDM,226.59
2010-11-01,1720,5-1000,1720.0,DZDM,2045.83
2010-11-01,1720,5-1000,1720.0,EBAC,449.25
2010-11-01,1720,5-1000,1720.0,EBBC,200.0
2010-11-01,1720,5-1000,1720.0,EDBB,90.0
2010-11-01,1720,5-1000,1720.0,FCAF,1130.5
2010-11-01,1720,5-1000,1720.0,GBBD,3458.87
2010-11-01,1720,5-1000,1720.0,GFBE,75.0
2010-11-01,1720,5-1000,1720.0,YEYY,489.34
2010-11-01,1730,5-0500,1730.0,2ABA,38.02
2010-11-01,1730,5-0500,1730.0,2ECX,11.57
2010-11-01,1730,5-0500,1730.0,3BBD,193.11
2010-11-01,1730,5-0500,1730.0,6BFX,35.2
2010-11-01,1730,5-0500,1730.0,CEAA,10.93
2010-11-01,1730,5-0500,1730.0,CFAA,1682.63
2010-11-01,1730,5-0500,1730.0,CGAB,192.67
2010-11-01,1730,5-0500,1730.0,CXAA,256.32
2010-11-01,1730,5-0500,1730.0,DAAK,50.56
2010-11-01,1730,5-0500,1730.0,DBDM,1494.97
2010-11-01,1730,5-0500,1730.0,DCAG,54.85
2010-11-01,1730,5-0500,1730.0,FCAC,177.21
2010-11-01,1730,5-0500,1730.0,HBBB,9.07
2010-11-01,1730,5-0500,1730.0,SJBH,16.24
2010-11-01,1730,5-0500,1730.0,YEXX,5.61
2010-11-01,1730,5-1000,1730.0,CFAA,130.0
2010-11-01,1740,5-0500,1740.0,AAAA,21.7
2010-11-01,1740,5-0500,1740.0,CFAA,1202.79
2010-11-01,1740,5-0500,1740.0,CGAB,138.77
2010-11-01,1740,5-0500,1740.0,CGDD,59.32
2010-11-01,1740,5-0500,1740.0,CXAA,88.75
2010-11-01,1740,5-0500,1740.0,DBDM,1254.55
2010-11-01,1740,5-0500,1740.0,DCAE,11.86
2010-11-01,1740,5-0500,1740.0,EABC,7.78
2010-11-01,1740,5-0500,1740.0,FCAC,15.0
2010-11-01,1740,5-0500,1740.0,RABB,96.04
2010-11-01,1740,5-0500,1740.0,YEXX,114.9
2010-11-01,1740,5-1000,1620.0,CFAA,326.0
2010-11-01,1740,5-1000,1740.0,CFAA,461.01
2010-11-01,1740,5-1000,1740.0,FCAC,61.75
2010-11-01,1820,5-0500,1820.0,YEXX,280.26
2010-11-01,1820,5-0500,1820.0,YP02,5675.66
2010-11-01,1830,5-0500,870.0,DBDM,12.41
2010-11-01,1830,5-0500,870.0,TBAJ,0.0
2010-11-01,1830,5-0500,1820.0,DBDM,3.27
2010-11-01,1830,5-0500,1830.0,2ECX,46.68
2010-11-01,1830,5-0500,1830.0,3ABC,51.69
2010-11-01,1830,5-0500,1830.0,3BBC,105.03
2010-11-01,1830,5-0500,1830.0,DBDM,1606.35
2010-11-01,1830,5-0500,1830.0,FCAC,62.12
2010-11-01,1830,5-0500,1830.0,MBCF,24.61
2010-11-01,1830,5-0500,1830.0,WDXX,30.0
2010-11-01,1830,5-0500,1830.0,YEXX,446.52
2010-11-01,1830,5-0500,1830.0,ZBBB,15.0
2010-11-01,210,5-1000,240.0,ADCA,24.0
2010-11-01,220,5-0500,220.0,9FXX,8.88
2010-11-01,220,5-0500,220.0,BAAA,183.7
2010-11-01,220,5-0500,220.0,BGAB,27.71
2010-11-01,220,5-0500,220.0,BQBC,17.51
2010-11-01,220,5-0500,220.0,CEAA,27.77
2010-11-01,220,5-0500,220.0,CFAA,648.72
2010-11-01,220,5-0500,220.0,CGAB,0.0
2010-11-01,220,5-0500,220.0,DBDM,8032.59
2010-11-01,220,5-1000,220.0,CFAA,50.0
2010-11-01,220,5-1000,220.0,CGAB,50.0
2010-11-01,220,5-1000,220.0,DBDM,425.0
2010-11-01,230,5-0500,230.0,2ACB,373.79
2010-11-01,230,5-0500,230.0,2ECX,27.98
2010-11-01,230,5-0500,230.0,3ABC,23.35
2010-11-01,230,5-0500,230.0,3BBD,411.94
2010-11-01,230,5-0500,230.0,3GCC,208.79
2010-11-01,230,5-0500,230.0,3NBC,7.69
2010-11-01,230,5-0500,230.0,5BED,121.52
2010-11-01,230,5-0500,230.0,9FGX,70.95
2010-11-01,230,5-0500,230.0,AAAA,140.23
2010-11-01,230,5-0500,230.0,BBAA,310.82
2010-11-01,230,5-0500,230.0,BQBC,560.55
2010-11-01,230,5-0500,230.0,CBBA,47.31
2010-11-01,230,5-0500,230.0,CFAA,3096.0
2010-11-01,230,5-0500,230.0,CFBA,1293.41
2010-11-01,230,5-0500,230.0,CGAA,437.52
2010-11-01,230,5-0500,230.0,CGAB,625.2
2010-11-01,230,5-0500,230.0,CUFA,23.08
2010-11-01,230,5-0500,230.0,CUFB,186.09
2010-11-01,230,5-0500,230.0,DBDM,621.83
2010-11-01,230,5-0500,230.0,DCAJ,266.03
2010-11-01,230,5-0500,230.0,DQAD,14.94
2010-11-01,230,5-0500,230.0,DWDM,313.32
2010-11-01,230,5-0500,230.0,DZDM,176.88
2010-11-01,230,5-0500,230.0,EBBC,288.61
2010-11-01,230,5-0500,230.0,FCAC,696.69
2010-11-01,230,5-0500,230.0,GAFJ,74.87
2010-11-01,230,5-0500,230.0,YCXX,14.61
2010-11-01,230,5-0500,230.0,YGXX,46.31
2010-11-01,230,5-0500,250.0,DWDM,176.99
2010-11-01,230,5-0500,480.0,DCAJ,99.0
2010-11-01,230,5-1000,230.0,2ECX,46.75
2010-11-01,230,5-1000,230.0,3BBD,355.0
2010-11-01,230,5-1000,230.0,3NBC,199.28
2010-11-01,230,5-1000,230.0,AAAA,165.69
2010-11-01,230,5-1000,230.0,CFAA,7.0
2010-11-01,230,5-1000,230.0,CUFA,90.1
2010-11-01,240,5-0500,240.0,6GBX,14.69
2010-11-01,240,5-0500,240.0,9FFD,0.0
2010-11-01,240,5-0500,240.0,AAAA,52.79
2010-11-01,240,5-0500,240.0,ACAA,498.73
2010-11-01,240,5-0500,240.0,ADAA,24.18
2010-11-01,240,5-0500,240.0,BAAA,615.13
2010-11-01,240,5-0500,240.0,BEAA,2.33
2010-11-01,240,5-0500,240.0,BHAC,516.22
2010-11-01,240,5-0500,240.0,BQBC,55.76
2010-11-01,240,5-0500,240.0,CFAA,310.04
2010-11-01,240,5-0500,240.0,CGAB,152.56
2010-11-01,240,5-0500,240.0,DBDM,3617.66
2010-11-01,240,5-0500,240.0,DQAD,100.32
2010-11-01,240,5-0500,240.0,EACC,381.55
2010-11-01,240,5-0500,240.0,RCCX,48.95
2010-11-01,240,5-0500,240.0,SKDX,780.72
2010-11-01,240,5-0500,240.0,WBXX,72.03
2010-11-01,240,5-0500,240.0,YCXX,4.34
2010-11-01,240,5-0500,240.0,YGXX,23.92
2010-11-01,240,5-1000,240.0,9FFD,0.0
2010-11-01,240,5-1000,240.0,BAAA,82.0
2010-11-01,240,5-1000,240.0,BHAC,81.55
2010-11-01,240,5-1000,240.0,CFAA,491.88
2010-11-01,240,5-1000,240.0,CGAB,216.5
2010-11-01,240,5-1000,240.0,DBDM,422.24
2010-11-01,25,5-0500,320.0,DBDM,73.6
2010-11-01,25,5-0500,520.0,CFAA,7.14
2010-11-01,25,5-0500,530.0,AAAA,15.83
2010-11-01,25,5-0500,920.0,RHAD,4.01
2010-11-01,25,5-0500,1120.0,BAAA,10.0
2010-11-01,25,5-0500,1120.0,CFAA,35.0
2010-11-01,25,5-0500,1120.0,CGAB,10.0
2010-11-01,25,5-0500,1240.0,BAAA,12.0
2010-11-01,25,5-0500,1240.0,BQBC,0.0
2010-11-01,25,5-0500,1240.0,CFAA,12.0
2010-11-01,25,5-0500,1240.0,MBCF,12.0
2010-11-01,25,5-0500,1250.0,AAAA,24.0
2010-11-01,25,5-0500,1250.0,CFAA,12.0
2010-11-01,25,5-0500,1270.0,ALAB,12.0
2010-11-01,25,5-0500,1340.0,DWDM,14.67
2010-11-01,25,5-0500,1720.0,3AFB,12.0
2010-11-01,25,5-0500,1720.0,CFAA,25.0
2010-11-01,25,5-1000,120.0,RRBD,0.0
2010-11-01,250,5-0500,250.0,2KAA,52.95
2010-11-01,250,5-0500,250.0,BAAA,492.26
2010-11-01,250,5-0500,250.0,CFAA,266.44
2010-11-01,250,5-0500,250.0,CGAB,1304.16
2010-11-01,250,5-0500,250.0,CGAD,641.38
2010-11-01,250,5-0500,250.0,CNEE,26.71
2010-11-01,250,5-0500,250.0,CUFA,28.56
2010-11-01,250,5-0500,250.0,DAAJ,2037.15
2010-11-01,250,5-0500,250.0,DCAH,28.36
2010-11-01,250,5-0500,250.0,DWDM,44.25
2010-11-01,250,5-0500,250.0,RHBE,238.04
2010-11-01,250,5-0500,250.0,STDJ,392.72
2010-11-01,250,5-0500,250.0,YCXX,41.72
2010-11-01,250,5-1000,250.0,CGAB,1609.6
2010-11-01,250,5-1000,250.0,RHBE,344.0
2010-11-01,260,5-0500,250.0,EBBC,68.55
2010-11-01,260,5-0500,260.0,2ECX,420.89
2010-11-01,260,5-0500,260.0,2KDD,110.47
2010-11-01,260,5-0500,260.0,3ABC,45.0
2010-11-01,260,5-0500,260.0,3BBD,314.52
2010-11-01,260,5-0500,260.0,3FCD,1237.87
2010-11-01,260,5-0500,260.0,4FAC,219.06
2010-11-01,260,5-0500,260.0,BAAA,9.06
2010-11-01,260,5-0500,260.0,BEAA,776.0
2010-11-01,260,5-0500,260.0,CBBA,29.7
2010-11-01,260,5-0500,260.0,CFAA,174.83
2010-11-01,260,5-0500,260.0,CFAB,26.77
2010-11-01,260,5-0500,260.0,CFBA,1140.12
2010-11-01,260,5-0500,260.0,CGAB,1090.29
2010-11-01,260,5-0500,260.0,CGBA,71.79
2010-11-01,260,5-0500,260.0,DAAJ,155.05
2010-11-01,260,5-0500,260.0,DBDM,2039.5
2010-11-01,260,5-0500,260.0,DCAC,638.4
2010-11-01,260,5-0500,260.0,DQAD,2.17
2010-11-01,260,5-0500,260.0,DYDM,3538.06
2010-11-01,260,5-0500,260.0,EBBC,420.34
2010-11-01,260,5-0500,260.0,FCAD,587.26
2010-11-01,260,5-0500,260.0,FCAE,27.86
2010-11-01,260,5-0500,260.0,GBBD,16.47
2010-11-01,260,5-0500,260.0,HACC,71.14
2010-11-01,260,5-0500,260.0,KBDA,591.86
2010-11-01,260,5-0500,260.0,PJCX,89.47
2010-11-01,260,5-0500,260.0,YEXX,34.73
2010-11-01,260,5-0500,480.0,DAAJ,141.46
2010-11-01,260,5-1000,260.0,3FCD,423.9
2010-11-01,260,5-1000,260.0,CFAA,394.7
2010-11-01,260,5-1000,260.0,DBDM,80.0
2010-11-01,260,5-1000,260.0,DYDM,863.35
2010-11-01,260,5-1000,260.0,EBBC,375.0
2010-11-01,260,5-1000,260.0,FCAD,111.95
2010-11-01,260,5-1000,260.0,HACC,252.71
2010-11-01,28,5-1000,12.0,YP01,1495.0
2010-11-01,320,5-0500,250.0,BEAC,802.47
2010-11-01,320,5-0500,320.0,ABAA,116.51
2010-11-01,320,5-0500,320.0,ADAA,94.99
2010-11-01,320,5-0500,320.0,AHAB,51.31
2010-11-01,320,5-0500,320.0,BAAA,1220.27
2010-11-01,320,5-0500,320.0,BBAA,10.85
2010-11-01,320,5-0500,320.0,BEAA,465.55
2010-11-01,320,5-0500,320.0,BEAC,279.97
2010-11-01,320,5-0500,320.0,BHAC,218.81
2010-11-01,320,5-0500,320.0,BMBB,33.98
2010-11-01,320,5-0500,320.0,BQBC,130.1
2010-11-01,320,5-0500,320.0,CFAA,141.5
2010-11-01,320,5-0500,320.0,CFAB,15.33
2010-11-01,320,5-0500,320.0,CFBA,43.23
2010-11-01,320,5-0500,320.0,CGAA,110.82
2010-11-01,320,5-0500,320.0,CGAB,961.16
2010-11-01,320,5-0500,320.0,CUFA,1092.4
2010-11-01,320,5-0500,320.0,DAAJ,1099.35
2010-11-01,320,5-0500,320.0,DBDM,43.77
2010-11-01,320,5-0500,320.0,DCAH,71.5
2010-11-01,320,5-0500,320.0,GBBD,62.21
2010-11-01,320,5-0500,320.0,RNBC,150.29
2010-11-01,320,5-0500,320.0,YEXX,612.56
2010-11-01,320,5-0500,330.0,CGAB,20.13
2010-11-01,320,5-0500,350.0,DBDM,0.0
2010-11-01,320,5-1000,320.0,ABAA,46.16
2010-11-01,320,5-1000,320.0,BEAC,135.47
2010-11-01,320,5-1000,320.0,BQBB,12.95
2010-11-01,320,5-1000,320.0,CFAA,38.19
2010-11-01,320,5-1000,320.0,CGAB,12.85
2010-11-01,320,5-1000,320.0,DAAJ,108.0
